"discente","sexo","nota_final","cotista","cep","descricao"
"424f22aa5f32ea8656a13e0fb0d5f2ff","F",687.7200,f,"59000-000","GRADUAÇÃO"
"1c91d26e06abf9d5812a5ab7cb913806","F",633.0900,t,"59000-000","GRADUAÇÃO"
"499b66572cc783f0a2542c71eb3398e0","M",716.6500,f,"59000-000","GRADUAÇÃO"
"498a78706d158fa86bc5a4999eb6640b","M",729.3900,f,"59000-000","GRADUAÇÃO"
"c057b43cb3241ce1ec9f291e5a65cb35","M",591.1800,t,"59000-000","GRADUAÇÃO"
"4dd9ca48a93767ac9367331ffa372a52","F",597.6100,t,"59000-000","GRADUAÇÃO"
"a168d42c4529047199eb914dd582c6cc","F",604.0800,t,"59000-000","GRADUAÇÃO"
"a168d42c4529047199eb914dd582c6cc","F",604.0800,t,"59000-000","GRADUAÇÃO"
"2830ce156dd26b4bd335734926ec3e8f","F",623.6500,f,"59000-000","GRADUAÇÃO"
"bb1bc92c40d26c5bffdeacd41ce7f21b","F",623.6500,f,"59000-000","GRADUAÇÃO"
"24dfc8eb937c6d5fb4ff417cab77ef35","F",656.7800,f,"59000-000","GRADUAÇÃO"
"1a9417b70bab88e71b28f88d783c0633","F",639.8600,f,"59000-000","GRADUAÇÃO"
"4e32258c720565571e0c2e127857bbe1","M",559.9400,t,"59000-000","GRADUAÇÃO"
"16191c7202e389a38abe64573ffb17ea","F",745.9800,t,"59000-000","GRADUAÇÃO"
"730b9b2b44fa014b0db3d145b3f925d1","M",585.8600,t,"59000-000","GRADUAÇÃO"
"9f3239007222303bcf44feb604a5078c","M",614.8900,t,"59000-000","GRADUAÇÃO"
"ba88231c03c0fcf38256104cc0347244","M",655.8100,t,"59000-000","GRADUAÇÃO"
"4d08981e06aa2460186fcf36bf6911d3","M",712.1900,t,"59000-000","GRADUAÇÃO"
"406cb41248cf6d37b52e5cb64fa90316","F",588.9200,t,"59000-000","GRADUAÇÃO"
"34c2392b7c31dc33338350910a2ba11d","M",671.8700,f,"59000-000","GRADUAÇÃO"
"c5ff543d8c7f42188580db1eab4e91c9","M",610.0500,t,"59000-000","GRADUAÇÃO"
"9bec81407bc04a4d3c670dba73aa0bef","F",581.9100,t,"59000-000","GRADUAÇÃO"
"9c4b8665e4e882920d1e3941830fdd68","M",621.2700,f,"59000-000","GRADUAÇÃO"
"6e9a821126f46d362fd2e4a288702b79","M",635.9600,t,"59000-000","GRADUAÇÃO"
"7e894f34448110f8848fd7618bb0a4cb","M",635.6500,f,"59000-000","GRADUAÇÃO"
"819c1b8e63cf4368e614d53f5ac37b85","M",595.8700,t,"59000-000","GRADUAÇÃO"
"c9d5726175d56991dc00657a8853aaa5","M",597.7100,t,"59000-000","GRADUAÇÃO"
"16591a4002b8d934f2a0b314a27c0530","M",577.1800,t,"59000-000","GRADUAÇÃO"
"cdc7b4e18aa2ea224561e03f17c28361","M",629.1600,t,"59000-000","GRADUAÇÃO"
"f44bce83172a29a3ddb70a319836f094","M",667.1800,t,"59000-000","GRADUAÇÃO"
"74dc01f8237deafe8b9fc947bbe22f2d","M",6.8300,f,"59000-000","GRADUAÇÃO"
"192682ae55eeaa95e311e76eff842f21","M",626.7400,f,"59000-000","GRADUAÇÃO"
"7cdeb124e1c3d5b04192811d5c2112f3","F",632.8300,t,"59000-000","GRADUAÇÃO"
"00d7a44e87143214883bd5d6ed4fe379","M",650.6400,f,"59000-000","GRADUAÇÃO"
"93794b7aececd48debd2e5670a188d02","F",568.6900,t,"59000-000","GRADUAÇÃO"
"7b6403ec46029fe0175c859a8c9a1866","M",732.0600,f,"59000-000","GRADUAÇÃO"
"dd6ba9fe7b59c2ab37f503b4d62182c5","M",614.4700,t,"59000-000","GRADUAÇÃO"
"001e7500a286405c093f956e4ec72b09","M",575.9600,t,"59000-000","GRADUAÇÃO"
"d9aaa66a5672da2973662ac4c575b628","M",597.1100,t,"59000-000","GRADUAÇÃO"
"2d93c847157a51b2184f3bb039c4b935","M",623.9500,f,"59000-000","GRADUAÇÃO"
"0808246f109d2c653e1cf04ad16bd36f","F",602.8600,t,"59000-000","GRADUAÇÃO"
"8bf529d9992f682d168cb2f8735ba2a0","M",630.9300,f,"59000-000","GRADUAÇÃO"
"160b7032e61d93a56eeebce86df6d8a9","M",605.6600,t,"59000-000","GRADUAÇÃO"
"01ddd1603b7a053d7dfc9d3c60d42efd","F",688.8100,f,"59000-000","GRADUAÇÃO"
"6f5f5ed8fe435f37a0f31991f5885f87","F",688.8100,f,"59000-000","GRADUAÇÃO"
"d91fb013ba10f9210755f174fb2262b3","M",658.6500,t,"59000-000","GRADUAÇÃO"
"f529e3108ae32135695adcee6326810c","F",533.3500,t,"59000-000","GRADUAÇÃO"
"9fe03d6f5b2e3dd72aa36da650710d2e","F",707.0700,f,"59000-000","GRADUAÇÃO"
"e7deb70cf6f2478624f39f0d82656eaf","F",6.0000,f,"59000-000","GRADUAÇÃO"
"c09e90c2b41b05a8baf4c6a654dd4e13","M",710.0800,t,"59000-000","GRADUAÇÃO"
"2b7f8d91eedd2dabf6e7ef46b32873ed","M",766.3400,f,"59000-000","GRADUAÇÃO"
"2b7fecf1fceaa7f53443978893cb1b6f","M",671.2000,t,"59000-000","GRADUAÇÃO"
"0b4ba0a24d12eb1856b8732ee9ebee96","M",646.5800,f,"59000-000","GRADUAÇÃO"
"206be2d963593e613e93ad00feec2c9d","F",593.5100,t,"59000-000","GRADUAÇÃO"
"de075dc7eb0c886662fb3cee045ffad5","M",630.3300,f,"59000-000","GRADUAÇÃO"
"53c3517786fc92ff81f9298ac1758e68","M",622.0200,f,"59000-000","GRADUAÇÃO"
"f8e50dcd1242fbae406549eb7f0b9f85","M",681.2200,t,"59000-000","GRADUAÇÃO"
"f8e50dcd1242fbae406549eb7f0b9f85","M",681.2200,t,"59000-000","GRADUAÇÃO"
"87f7300ad27e2efc1625b54624060c1f","F",5.9700,f,"59000-000","GRADUAÇÃO"
"213a1a181c2344c40b851d31ac18224d","M",608.4100,f,"59000-000","GRADUAÇÃO"
"653425bbd3ab301bba02798ba37434b8","M",581.2200,t,"59000-000","GRADUAÇÃO"
"d5e271f2b6017eb408af26e338f8e8eb","M",581.2200,t,"59000-000","GRADUAÇÃO"
"16503274c6bce8eaca7c128bbccd1d5e","M",629.4800,t,"59000-000","GRADUAÇÃO"
"c991a3778085111d6c47ae25c9608ef7","M",580.8500,t,"59000-000","GRADUAÇÃO"
"07f4aceba7987451453b45c8dd7876d9","M",617.4600,t,"59000-000","GRADUAÇÃO"
"74b83516be73f3fe0318eb5d8df7bd84","M",561.8700,t,"59000-000","GRADUAÇÃO"
"ee3b3459fd867431aaec09013f34e294","F",662.7800,t,"59000-000","GRADUAÇÃO"
"500737c9c4b87be0ddd1da2175b08af3","M",606.8800,t,"59000-000","GRADUAÇÃO"
"c0e9f2588cc326b6df8b1dd2752f73f2","M",612.6700,t,"59000-000","GRADUAÇÃO"
"4327494e5f45d0c0c2872ba0f3ac1d48","M",738.4800,f,"59000-000","GRADUAÇÃO"
"71167cf6ae6d89fd8b0effaf49a0f348","M",605.0400,t,"59000-000","GRADUAÇÃO"
"7076046ef48849b752d2dc74b3d4a2d7","M",667.8200,f,"59000-000","GRADUAÇÃO"
"74d84d932922116ce488acb950ef9e0f","M",665.7400,f,"59000-000","GRADUAÇÃO"
"7c9e0b35789332d1609330c7b05dc3f8","M",543.6200,f,"59000-000","GRADUAÇÃO"
"188ff87be2d8dc5e08bd3c9bb2e2b64a","M",631.1100,t,"59000-000","GRADUAÇÃO"
"64d6b3d7762ac429c9131f43431cfc3b","M",658.8400,t,"59000-000","GRADUAÇÃO"
"ecc25ae80c6879ae07b11162d2866992","M",635.4500,t,"59000-000","GRADUAÇÃO"
"0a908310f1a4d1c58ef39b6fe5b32163","M",687.6400,f,"59000-000","GRADUAÇÃO"
"7f18f6519400cf2e778034160c84c408","F",583.2200,t,"59000-000","GRADUAÇÃO"
"7f18f6519400cf2e778034160c84c408","F",583.2200,t,"59000-000","GRADUAÇÃO"
"f7234d9f89b58a588395c74154266177","M",645.7200,f,"59000-000","GRADUAÇÃO"
"3a9c9a0fd8cee15a4314733f5997d250","M",555.6300,t,"59000-000","GRADUAÇÃO"
"53ea2f53ad83fea06cf4e402de2fc142","M",655.9600,f,"59000-000","GRADUAÇÃO"
"d198bff59ecf456b0fa05b9d56f15352","M",3.6400,f,"59000-000","GRADUAÇÃO"
"1f9d02fa8cb7c483c6ede74e036c5d63","M",559.6100,t,"59000-000","GRADUAÇÃO"
"5b16af83cbfa3611d5a660f1fd965fc3","F",628.9100,t,"59000-000","GRADUAÇÃO"
"ea215c03746aede5b84f565be8a4c22b","M",686.3600,f,"59000-000","GRADUAÇÃO"
"44e65216ae06fc01c597a5bf6c288439","M",595.0600,t,"59000-000","GRADUAÇÃO"
"579ca36e00b3a45c43b05b9646127f49","F",568.8900,t,"59000-000","GRADUAÇÃO"
"579ca36e00b3a45c43b05b9646127f49","F",568.8900,t,"59000-000","GRADUAÇÃO"
"4c80a855bb3e2361f53341d94db73a68","M",648.0500,t,"59000-000","GRADUAÇÃO"
"b5e2f733258fbd1c11aa70f12ca3753e","M",700.3500,t,"59000-000","GRADUAÇÃO"
"96cb509e264bb86462352a668021c21d","F",657.0300,f,"59000-000","GRADUAÇÃO"
"79a9fd0cd5f5e21bbeba75903b3c56ae","M",640.3600,t,"59000-000","GRADUAÇÃO"
"2a81d45d8ea10eb77fb94c5491feb804","M",577.7800,t,"59000-000","GRADUAÇÃO"
"2d4e9c2458eef66dbc2ae42567236cab","M",669.5100,f,"59000-000","GRADUAÇÃO"
"2d4e9c2458eef66dbc2ae42567236cab","M",669.5100,f,"59000-000","GRADUAÇÃO"
"c093d56328a644d5ec8a538266803792","M",801.4500,f,"59000-000","GRADUAÇÃO"
"072922dc9b643510fc0e9f71897023dd","M",556.2100,t,"59000-000","GRADUAÇÃO"
"e641c94d75eced1c8806df35c5b8d8a5","M",2.4700,f,"59000-000","GRADUAÇÃO"
"6afde4765fc83a21a3b0eef985c6ea5f","F",813.6400,f,"59000-000","GRADUAÇÃO"
"28aa23950d1360260fb72b9e7e289cdb","M",628.7200,t,"59000-000","GRADUAÇÃO"
"28aa23950d1360260fb72b9e7e289cdb","M",628.7200,t,"59000-000","GRADUAÇÃO"
"471f9637a07e297a927266a67ce735f9","M",633.2300,f,"59000-000","GRADUAÇÃO"
"2b8d5998c0f58203e1813a2b3fb6af4c","M",607.0000,f,"59000-000","GRADUAÇÃO"
"d237cf28b55e01a0751829861d3522ae","M",5.5300,f,"59000-000","GRADUAÇÃO"
"f27b2b8f44984e09cc2925167abc6175","M",655.6000,f,"59000-000","GRADUAÇÃO"
"d7ef2e41f7122332a7493a279a6b0f9c","F",649.1300,f,"59000-000","GRADUAÇÃO"
"e515cc7e69f9a41495d584c94c134a4c","F",655.9500,f,"59000-000","GRADUAÇÃO"
"904285fe8b20382201da264319665864","M",670.0900,t,"59000-000","GRADUAÇÃO"
"a6547373194a280c0df5a7886f1f3508","M",640.8900,t,"59000-000","GRADUAÇÃO"
"ce9006a1d2b89d573d05045c523fc3a8","M",673.2900,f,"59000-000","GRADUAÇÃO"
"e168d148d71619d04e4ddbadd1e1a3ce","F",595.1100,t,"59000-000","GRADUAÇÃO"
"e168d148d71619d04e4ddbadd1e1a3ce","F",595.1100,t,"59000-000","GRADUAÇÃO"
"f6560f04cee96f788b4e3ce764a3f615","M",659.1600,f,"59000-000","GRADUAÇÃO"
"34e49bb7240d197658db868b3f961f98","F",728.2900,f,"59000-000","GRADUAÇÃO"
"51c65f25f115569d0b1f283666973b81","F",668.0000,f,"59000-000","GRADUAÇÃO"
"a9ee049a75ac07c7649fa77604b1086d","M",728.9800,f,"59000-000","GRADUAÇÃO"
"611f048f2e29fc9830edb7a59d9a2f97","F",644.0300,f,"59000-000","GRADUAÇÃO"
"4dc2e8655de7a7f065a78725d76625e3","F",607.3900,t,"59000-000","GRADUAÇÃO"
"9f40ac6326023b021426c67959865965","F",607.3900,t,"59000-000","GRADUAÇÃO"
"2ab7b97f09f0de26fec98daaa7c94eeb","F",727.0400,t,"59000-000","GRADUAÇÃO"
"167a81f04fa4135ae8a1f9c2cdc82350","F",673.1900,f,"59000-000","GRADUAÇÃO"
"167a81f04fa4135ae8a1f9c2cdc82350","F",673.1900,f,"59000-000","GRADUAÇÃO"
"d86f07e1b64ef23810b94b65a274a2b8","F",671.6800,f,"59000-000","GRADUAÇÃO"
"7fa390b1d026829b82a66e8246c643f0","M",582.3900,t,"59000-000","GRADUAÇÃO"
"86dc9fd7641a88484fffd91bafe4d15a","M",616.5300,f,"59000-000","GRADUAÇÃO"
"2e3416fad0414930536d761147b70173","F",646.1300,f,"59000-000","GRADUAÇÃO"
"99055b66021586926358a1154d3f388a","M",648.3400,f,"59000-000","GRADUAÇÃO"
"ebc12bb4d6cf0112640ef6b2038ee63b","M",592.0100,t,"59000-000","GRADUAÇÃO"
"1f64d55d9bc1def74e71704176415535","F",752.6400,t,"59000-000","GRADUAÇÃO"
"9fee6ece4b35eaeb1131ff0bf550f495","F",616.5400,f,"59000-000","GRADUAÇÃO"
"e87c9b689dff9e277ef6c6a158f22d31","F",720.5400,f,"59000-000","GRADUAÇÃO"
"e87c9b689dff9e277ef6c6a158f22d31","F",720.5400,f,"59000-000","GRADUAÇÃO"
"fe7caade0c1a3ceb2af4cd64782a27ee","F",654.8700,f,"59000-000","GRADUAÇÃO"
"aae23407c74acdb2c2902efbe3fef38c","F",688.9900,f,"59000-000","GRADUAÇÃO"
"7bd4c08e4e676e590f1ab567acdd7278","M",606.9800,t,"59000-000","GRADUAÇÃO"
"33de00cdf477a4f356e8db90d4dbf2b3","F",605.7500,t,"59000-000","GRADUAÇÃO"
"0498dcb6b797c19c587beef3640bed29","M",787.9600,f,"59000-000","GRADUAÇÃO"
"1a80aed9b2086d4cc66d9936649132fc","M",625.5700,t,"59000-000","GRADUAÇÃO"
"1a80aed9b2086d4cc66d9936649132fc","M",625.5700,t,"59000-000","GRADUAÇÃO"
"3b3c23168613fef320ac8d397bf540b0","M",753.4500,t,"59000-000","GRADUAÇÃO"
"556337c6f1d2e0edee822d8466c4fca3","M",643.2400,f,"59000-000","GRADUAÇÃO"
"cdb43d9f3bbc8ba77c10e91e828f4f20","M",621.4400,t,"59000-000","GRADUAÇÃO"
"cb46f86a967f33de4560e3a0ca3aa2ea","F",622.2900,t,"59000-000","GRADUAÇÃO"
"92c2cc44608a082e5115bf11dca97e16","M",685.9800,f,"59000-000","GRADUAÇÃO"
"3731e00428497387f805a868b748a33f","F",589.4900,t,"59000-000","GRADUAÇÃO"
"5912a05b458c9182a66df0ffed830c81","F",678.5500,t,"59000-000","GRADUAÇÃO"
"d9795d359a978088a84e1235157c2232","F",587.1600,t,"59000-000","GRADUAÇÃO"
"1070cd6e48a2abd8d60939cd724f9b58","F",622.3700,t,"59000-000","GRADUAÇÃO"
"c2f0a3cb6aec9e670422b36c1bfa815b","F",657.5700,f,"59000-000","GRADUAÇÃO"
"b0e4f2dd8b7c316294309dc43e9a4b87","F",627.7100,t,"59000-000","GRADUAÇÃO"
"b0e4f2dd8b7c316294309dc43e9a4b87","F",627.7100,t,"59000-000","GRADUAÇÃO"
"c54e642ccaecc47ba5dfdec5dad2f494","M",661.7600,f,"59000-000","GRADUAÇÃO"
"38d553d21ca5f56518aeb48f14cd4f00","F",591.0900,t,"59000-000","GRADUAÇÃO"
"4c0b033d4ab096895ae2a94ba3456afd","M",703.0400,t,"59000-000","GRADUAÇÃO"
"377ca4bd0d57af5e66266200f41ab095","M",719.2400,t,"59000-000","GRADUAÇÃO"
"582215e18c943079f3a888f523d7e83e","F",729.3900,f,"59000-000","GRADUAÇÃO"
"78f42c45c40d8e114ec8a22545bb4a80","F",729.1400,f,"59000-000","GRADUAÇÃO"
"a605b93dc23f0459b457f949f7baf65d","M",604.9900,t,"59000-000","GRADUAÇÃO"
"b37e5197917ddaf03c5e9f6e1d4257c7","M",686.0800,t,"59000-000","GRADUAÇÃO"
"58acbcd23b865758fdc3b1d3ed3e817c","M",702.3700,f,"59000-000","GRADUAÇÃO"
"7dd9fac84fd6790c60aaee530d88e150","F",600.3900,t,"59000-000","GRADUAÇÃO"
"285cb5ee3ace917e3eccaa5905754ba6","F",611.3200,t,"59000-000","GRADUAÇÃO"
"0f42ff2507b2375c34af36b2214ce197","M",706.3600,t,"59000-000","GRADUAÇÃO"
"593d11151a95cc8aaafbe3eb6e6b24f1","F",617.4400,t,"59000-000","GRADUAÇÃO"
"af5abced52d0b78223f4b32cd4bf3982","F",684.3200,t,"59000-000","GRADUAÇÃO"
"ef78cfe9f78167225c22fbcf09837376","M",652.9700,f,"59000-000","GRADUAÇÃO"
"7b04f801ba62ee41a657a474f0fc8c76","F",739.4900,f,"59000-000","GRADUAÇÃO"
"59e036962a540a9a11eec054db9abd0a","F",594.5300,t,"59000-000","GRADUAÇÃO"
"e007d63e3d08b28c32c991d1b26d1c2a","M",603.5300,t,"59000-000","GRADUAÇÃO"
"05f0aab5c86290e4022dd26a3e448a60","M",624.0600,t,"59000-000","GRADUAÇÃO"
"25b5b2ebc4641746b787efe4ecfe7611","F",540.9000,f,"59000-000","GRADUAÇÃO"
"d83f1c8d3a825fa64fe6bcbb274c3e83","M",736.7400,f,"59000-000","GRADUAÇÃO"
"eb5be85a3dd74851bc6c0aaf843e20b5","F",656.7400,f,"59000-000","GRADUAÇÃO"
"afb132c5b172fbe969bc9a9f34dc8621","M",631.9100,t,"59000-000","GRADUAÇÃO"
"eca6d8f57bda37d5af4313f1413a9854","M",673.2000,t,"59000-000","GRADUAÇÃO"
"","M",631.9100,t,"59000-000","GRADUAÇÃO"
"608487da14e6f451385a54688e53830b","M",752.1900,f,"59000-000","GRADUAÇÃO"
"143fa797e230f35517a0bd1ec0f3c46a","F",608.3200,t,"59000-000","GRADUAÇÃO"
"0c4c23d2904092981864a7909557c6a7","F",693.6900,f,"59000-000","GRADUAÇÃO"
"f9c972dfc70c9af4b9e2330f151ec5bc","M",719.0800,f,"59000-000","GRADUAÇÃO"
"f9c972dfc70c9af4b9e2330f151ec5bc","M",719.0800,f,"59000-000","GRADUAÇÃO"
"c153ceb6ec2d1d1e2133b6ed3f50b328","F",609.6900,t,"59000-000","GRADUAÇÃO"
"457e2419b5e96dacee040b4f7905f497","F",678.7400,f,"59000-000","GRADUAÇÃO"
"caf65720d6389a1da7c693842e7b40ef","M",624.5100,f,"59000-000","GRADUAÇÃO"
"caf65720d6389a1da7c693842e7b40ef","M",624.5100,f,"59000-000","GRADUAÇÃO"
"1a5cb34c01d3c695974834454e125592","F",585.4400,t,"59000-000","GRADUAÇÃO"
"2620279956582c634ac4abb83d2267bd","M",721.9500,f,"59000-000","GRADUAÇÃO"
"874601e815558b0bdd1d8e7edf53ee7c","F",640.1000,f,"59000-000","GRADUAÇÃO"
"910a66237faecbb3a3a8172cbf2beb80","M",637.8600,f,"59000-000","GRADUAÇÃO"
"e009574239c3fa7defff9d22af2354e8","F",770.7600,t,"59000-000","GRADUAÇÃO"
"2a6e3cdcd2c024db4040033560d382bf","M",681.6600,f,"59000-000","GRADUAÇÃO"
"0421d6728ee6eae134ecee32c1356aac","F",603.3100,t,"59000-000","GRADUAÇÃO"
"9a6dfb35df86c59b6c088f11a6fa070b","M",670.0200,t,"59000-000","GRADUAÇÃO"
"a8f854dc2e38a18dffe6f35296cbb8d6","M",686.1300,t,"59000-000","GRADUAÇÃO"
"51039d14f8fb5d0afa835995ee96eb15","F",591.0500,t,"59000-000","GRADUAÇÃO"
"a5f3b8c89d7a7f42ed55afb1ea0a0d44","F",696.4400,t,"59000-000","GRADUAÇÃO"
"861d563558b18dc9c50c079b0a764d36","M",598.8900,t,"59000-000","GRADUAÇÃO"
"","M",560.3300,t,"59000-000","GRADUAÇÃO"
"019e50add30055f3061d3e176e26910e","F",633.3100,f,"59000-000","GRADUAÇÃO"
"","F",633.3100,f,"59000-000","GRADUAÇÃO"
"","F",704.0000,f,"59000-000","GRADUAÇÃO"
"6c95825db28bdcf41c19bd7049cccdfa","F",704.0000,f,"59000-000","GRADUAÇÃO"
"","F",552.8900,f,"59000-000","GRADUAÇÃO"
"03483ed050b5ec688ffacedf84c15eb8","F",699.7500,t,"59000-000","GRADUAÇÃO"
"8f1f7ca8dd533f71ab7ee6c93245efe0","F",645.8000,f,"59000-000","GRADUAÇÃO"
"03a4ef6d4f7442f7c94810690036496c","F",680.4400,f,"59000-000","GRADUAÇÃO"
"ea9eec9451f57d849f537171ee5d22fe","M",584.4800,t,"59000-000","GRADUAÇÃO"
"ea9eec9451f57d849f537171ee5d22fe","M",584.4800,t,"59000-000","GRADUAÇÃO"
"7eae6ef769fd9aa6250476998b82211c","M",608.2900,t,"59000-000","GRADUAÇÃO"
"4ec2273ffc486a7e76ef86dd0f371579","F",572.5400,t,"59000-000","GRADUAÇÃO"
"e9af2206855457ac0d2ebcb009205fb5","M",716.1100,f,"59000-000","GRADUAÇÃO"
"e9af2206855457ac0d2ebcb009205fb5","M",716.1100,f,"59000-000","GRADUAÇÃO"
"87b65a883534241bf195764c708f7cee","F",720.2600,f,"59000-000","GRADUAÇÃO"
"90f14cffb21c2ff099152733ddbe4b3f","M",606.0500,t,"59000-000","GRADUAÇÃO"
"e3ca848a62b611bde55f2fe96f993686","M",666.2800,t,"59000-000","GRADUAÇÃO"
"836013d501649f16c14a4a61acf8c6b3","M",626.8000,t,"59000-000","GRADUAÇÃO"
"0489dc0161f6b0f9208c1a6d7af73017","M",592.2400,t,"59000-000","GRADUAÇÃO"
"a5e60c8ca25257918dfb18cffe4297e2","M",571.7800,t,"59000-000","GRADUAÇÃO"
"a8ab201d737581f6e1412946886dcfe1","F",662.4300,f,"59000-000","GRADUAÇÃO"
"926e42e50f2f8b72e907ae74e2db8d08","F",661.1800,f,"59000-000","GRADUAÇÃO"
"971358031f457a4df170f87a90b65bd0","M",745.2800,f,"59000-000","GRADUAÇÃO"
"","M",610.6000,t,"59000-000","GRADUAÇÃO"
"8f588a8532740ffc762c503fe9528240","M",610.6000,t,"59000-000","GRADUAÇÃO"
"5a86be7bbceab4120914e8dea9ec5554","M",716.9600,t,"59000-000","GRADUAÇÃO"
"0f048ff7c027eec8f3937affdd609a0a","M",711.8200,t,"59000-000","GRADUAÇÃO"
"88be1c3fe2e72c56cf95b8f32f3074bb","M",730.4000,t,"59000-000","GRADUAÇÃO"
"4f6fe000da9aa5a9e867571a69ea8d9f","F",639.9800,f,"59000-000","GRADUAÇÃO"
"a6552cec47fc9d61a30008c771c4a603","F",639.1400,f,"59000-000","GRADUAÇÃO"
"5d095b212922cc5c179508adca01c8c9","M",708.5400,t,"59000-000","GRADUAÇÃO"
"6c5aaa3fe288958835d5ff9e193e7705","F",662.6100,f,"59000-000","GRADUAÇÃO"
"7f3a8e83a1401a25080f477fb15c8db7","M",670.8200,f,"59000-000","GRADUAÇÃO"
"93db29d7fc5f8783561958a714fefc14","M",682.9100,f,"59000-000","GRADUAÇÃO"
"70c9c2b6f13bc28a51322f0b3acd646f","F",675.2600,f,"59000-000","GRADUAÇÃO"
"191727406b062daaad69abb8cbee1026","F",619.4000,f,"59000-000","GRADUAÇÃO"
"82f66d41ecd8f269135d785d0ee58978","F",541.6000,t,"59000-000","GRADUAÇÃO"
"b683a033c4a7e465a29581e0308e8d4d","M",706.5200,f,"59000-000","GRADUAÇÃO"
"5e08d2d31a2360b01938f79c5dabb763","F",648.8800,f,"59000-000","GRADUAÇÃO"
"8bb13737efee81c78c2f9e1d55959114","M",630.9200,f,"59000-000","GRADUAÇÃO"
"e5321d2c5de2b9170b7ec9309d58265c","M",559.6100,t,"59000-000","GRADUAÇÃO"
"0495197333bb05d3561ef03f9001be74","M",739.2600,f,"59000-000","GRADUAÇÃO"
"2fa59682d86d0cac72a2e5c70bfda571","M",656.3000,f,"59000-000","GRADUAÇÃO"
"555c15bf634804e640f7374bbfe5fb54","M",671.9800,t,"59000-000","GRADUAÇÃO"
"8fc0f69375eff1fb60fd94ed09f32e26","M",649.9600,f,"59000-000","GRADUAÇÃO"
"6085731f31088c89fd325f4c5f2b936e","M",700.0800,t,"59000-000","GRADUAÇÃO"
"25ffeab795ee21bd1e0b1378216ae100","M",641.5200,f,"59000-000","GRADUAÇÃO"
"062269ec1023aa96c0d9287bb33eb861","M",734.1600,f,"59000-000","GRADUAÇÃO"
"6c7b806a161f039ba058f19641a025c0","F",594.1400,t,"59000-000","GRADUAÇÃO"
"525872feecb560c00dfa8fe8df9842ac","F",742.1300,f,"59000-000","GRADUAÇÃO"
"729d05936bfce694416eadb5c4f79c0b","M",599.6200,t,"59000-000","GRADUAÇÃO"
"bc43bab507efaac36fcf5e7ab076ed08","F",630.0900,t,"59000-000","GRADUAÇÃO"
"948c0f3e14a128db616411d2753352d4","F",615.2500,f,"59000-000","GRADUAÇÃO"
"f0576ebe455ade19bcffae72c8297bb0","F",615.2500,f,"59000-000","GRADUAÇÃO"
"b25012c1358e03751d8fd842ebd43a0c","M",723.9700,f,"59000-000","GRADUAÇÃO"
"41852324983bdbf188f90316c7fa7e30","M",690.3900,f,"59000-000","GRADUAÇÃO"
"ff8082b2347cae50615acac5eab69dbf","F",720.0200,f,"59000-000","GRADUAÇÃO"
"ff8082b2347cae50615acac5eab69dbf","F",720.0200,f,"59000-000","GRADUAÇÃO"
"3ee4b0368a68682f63fc5fb2e3a16475","M",6.7300,f,"59000-000","GRADUAÇÃO"
"90d5549ae10bb26c607b40aa489f44cf","M",694.6100,f,"59000-000","GRADUAÇÃO"
"2505fd8791295dce9495e0c023c0baaf","M",717.1200,f,"59000-000","GRADUAÇÃO"
"2505fd8791295dce9495e0c023c0baaf","M",717.1200,f,"59000-000","GRADUAÇÃO"
"2a71c5d2698d0e72fa68fcb3399ac4b6","F",703.4300,t,"59000-000","GRADUAÇÃO"
"74e87ecdb12ec10f3ac22d7a3df1a215","M",627.1500,t,"59000-000","GRADUAÇÃO"
"58a94efcae3c22a41a11eeda95cf54bd","M",662.7000,t,"59000-000","GRADUAÇÃO"
"7a9cbebd4032aa9ae948eb999e81b7dd","M",626.1400,t,"59000-000","GRADUAÇÃO"
"","F",576.4400,f,"59000-000","GRADUAÇÃO"
"96a405cd898d53051319a233c7b0ffa2","M",585.2400,t,"59000-000","GRADUAÇÃO"
"0b648e53c671f281e0d12f920944ab25","M",641.0800,t,"59000-000","GRADUAÇÃO"
"7b5ccb2d31bf76ad4b8c5dc924736b4b","M",700.1300,t,"59000-000","GRADUAÇÃO"
"8358b6af4563c7cc6995a9bac17cdadb","F",633.5700,f,"59000-000","GRADUAÇÃO"
"2d79bc09c5f33cfdd2330f45454403d8","M",662.4500,t,"59000-000","GRADUAÇÃO"
"efcd559947f760b6d660f3fa1e3c5276","F",692.5400,f,"59000-000","GRADUAÇÃO"
"27cdec7465d74597af8004da2edd4b26","M",717.7400,f,"59000-000","GRADUAÇÃO"
"27cdec7465d74597af8004da2edd4b26","M",717.7400,f,"59000-000","GRADUAÇÃO"
"28d69651817b02598acb71e5dfd8976a","M",677.0100,t,"59000-000","GRADUAÇÃO"
"28d69651817b02598acb71e5dfd8976a","M",677.0100,t,"59000-000","GRADUAÇÃO"
"0171b91be987b436ed3c71f16fad461c","M",627.4400,f,"59000-000","GRADUAÇÃO"
"91d79dfa30703e8caa51028b847d01a5","M",623.8400,f,"59000-000","GRADUAÇÃO"
"91d79dfa30703e8caa51028b847d01a5","M",623.8400,f,"59000-000","GRADUAÇÃO"
"11bc9d143bb3b3559460cd5056676f6e","M",659.9900,t,"59000-000","GRADUAÇÃO"
"975b7d9afb6e2903ca28b2c54c14323b","M",685.5200,f,"59000-000","GRADUAÇÃO"
